t,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2,x3,y3,z3,vx3,vy3,vz3
164400,-1304789.7,-987786.19,6623806.4,-7488.3201,-103.00272,-1492.996,-5772501.5,-743677.25,3593974.5,-4099.8388,729.92713,-6401.9942,2425932.1,989473.93,-6303207.8,7128.839,-86.013119,2731.2798
164460,-1750823.9,-991744.57,6519377.6,-7373.9187,-28.890108,-1986.6825,-6005381.2,-698248.92,3202068,-3659.9168,783.78529,-6656.6598,2847900.4,982097.3,-6125267.7,6931.4958,-159.78752,3197.8633
164520,-2188996.8,-991249.93,6385580.4,-7226.3653,45.376116,-2471.5765,-6211363.7,-649693.24,2795773.6,-3203.6056,834.13267,-6881.4127,3257087.6,970313.14,-5919748.3,6702.9535,-232.87629,3650.2445
164580,-2617337.3,-986302.97,6223007.7,-7046.2935,119.46572,-2945.508,-6389527.3,-598227.78,2376917.2,-2732.9718,880.74162,-7075.2345,3651650.6,954172.39,-5687563.1,6444.2027,-304.95307,4086.3879
164640,-3033917.1,-976924.18,6032381.3,-6834.4804,193.0485,-3406.35,-6539076.5,-544083.24,1947381.7,-2250.1495,923.4016,-7237.2495,4029810.1,933745.47,-5429745.9,6156.3702,-375.69499,4504.3237
164700,-3436858.4,-963153.86,5814549,-6591.8445,265.79559,-3852.0278,-6659345.3,-487502.42,1509098.1,-1757.3303,961.92032,-7366.7297,4389858.5,909122.05,-5147446.4,5840.7154,-444.78407,4902.157
164760,-3824343,-945051.95,5570481.5,-6319.443,337.38093,-4280.528,-6749800.9,-428739.1,1064036.5,-1256.7521,996.12472,-7463.0988,4730167.2,880410.68,-4841925.4,5498.6257,-511.90866,5278.0765
164820,-4194620,-922697.83,5301268.1,-6018.4684,407.48259,-4689.9077,-6810045.8,-368056.82,614197,-750.68817,1025.8619,-7525.935,5049195,847738.38,-4514549.9,5131.6116,-576.76485,5630.3632
164880,-4546014.1,-896190.04,5008112.3,-5690.2443,475.78427,-5078.3034,-6839819.7,-305727.67,161600.36,-241.43574,1050.9997,-7554.9731,5345494.6,811250.16,-4166786.9,4741.3012,-639.05797,5957.3997
164940,-4876933.3,-865645.91,4692327,-5336.2213,541.97669,-5443.9401,-6839000.5,-242031.06,-291721.56,268.69585,1071.4278,-7550.106,5617719.9,771108.38,-3800197.2,4329.4339,-698.50394,6257.6779
165000,-5185876.1,-831201.04,4355328.3,-4957.9709,605.75911,-5785.1402,-6807604.8,-177252.32,-743735.16,777.39668,1087.0575,-7511.3843,5864632.3,727492.08,-3416428.6,3897.853,-754.8308,6529.8071
165060,-5471438.9,-793008.84,3998630.4,-4557.1799,666.84074,-6100.3318,-6745787.5,-111681.47,-1192414.6,1282.3678,1097.8227,-7439.0162,6085106.8,680596.25,-3017208.7,3448.498,-807.78,6772.5221
165120,-5732322.7,-751239.77,3623837.9,-4135.6434,724.94219,-6388.0573,-6653840.8,-45611.767,-1635751.3,1781.3328,1103.6801,-7333.365,6278137.1,630630.92,-2604337,2983.3959,-857.10785,6984.6901
165180,-5967339.1,-706080.72,3232639.6,-3695.2572,779.7969,-6646.9812,-6532192.6,20661.564,-2071763,2272.0488,1104.6089,-7194.9471,6442841.4,577820.3,-2179676.8,2504.6525,-902.58675,7165.3171
165240,-6175416.3,-657734.13,2826800.4,-3238.0095,831.15254,-6875.8976,-6381404,86842.755,-2498502.9,2752.3176,1100.611,-7024.4282,6578466,522401.71,-1745146.9,2014.4416,-944.00648,7313.5538
165300,-6355604.4,-606417.14,2408153.6,-2765.9722,878.77234,-7073.7367,-6202166.4,152636.83,-2914068.5,3219.9957,1091.7109,-6822.6187,6684389.6,464624.55,-1302712.3,1514.9955,-981.17533,7428.7009
165360,-6507080,-552360.58,1978592.2,-2281.2908,922.43636,-7239.5717,-5995297.9,217750.93,-3316610.2,3673.0046,1077.9551,-6590.4691,6760126.3,404749.14,-854375.56,1008.5934,-1013.9211,7510.2135
165420,-6629150.5,-495807.94,1540060.7,-1786.1742,961.9427,-7372.6238,-5761739.3,281895.68,-3704339.6,4109.3398,1059.4122,-6329.0639,6805328,343045.52,-402167.22,497.55035,-1042.0923,7557.7039
165480,-6721257.4,-437014.28,1094545.6,-1282.8842,997.10861,-7472.267,-5502549.1,344786.44,-4075536.9,4527.0797,1036.1719,-6039.6152,6819786.3,279792.18,51863.804,-15.794541,-1065.5585,7570.9447
165540,-6782979.2,-376244.98,644066.35,-773.72392,1027.7715,-7538.032,-5218898.4,406144.55,-4428559.1,4924.3936,1008.3443,-5723.4561,6803433.7,215274.77,505659.73,-529.09003,-1084.2117,7549.8701
165600,-6814033.5,-313774.6,190665.65,-261.02646,1053.7898,-7569.6092,-4912065.1,465698.61,-4761846.3,5299.5491,976.05988,-5382.0328,6756343.5,149784.77,957163.71,-1039.9847,-1097.9661,7494.5759
165660,-6814278.6,-249885.51,-263599.92,252.85731,1075.0438,-7566.8502,-4583428.3,523185.57,-5073928.7,5650.9187,939.46778,-5016.8975,6678730.3,83618.079,1404329.5,-1546.1392,-1106.7594,7405.3199
165720,-6783714.1,-184866.6,-716669.82,765.5706,1091.4361,-7529.7691,-4234461,578351.93,-5363432.7,5976.9859,898.73564,-4629.7002,6570948,17073.663,1845131.1,-2045.2377,-1110.5524,7282.5193
165780,-6722480.6,-119011.91,-1166489.2,1274.7629,1102.8926,-7458.5423,-3866724.1,630954.74,-5629086.3,6276.3503,854.04836,-4222.1804,6433488.5,-49547.874,2277572.3,-2535.0003,-1109.3295,7126.749
165840,-6630859.6,-52619.241,-1611018.6,1778.1018,1109.3622,-7353.5074,-3481858.7,680762.64,-5869724.3,6547.7326,805.60724,-3796.1592,6266979.4,-115945.7,2699696.1,-3013.1939,-1103.0985,6938.7376
165900,-6509271.5,14011.243,-2048243.7,2273.2854,1110.8172,-7215.1608,-3081579,727556.85,-6084293.2,6789.9783,753.62893,-3353.5304,6072180.2,-181820.14,3109593.5,-3477.6431,-1091.8906,6719.3635
165960,-6358273.7,80578.438,-2476184.6,2758.0532,1107.2538,-7044.1552,-2667664.6,771131.98,-6271854.9,7002.0614,698.34446,-2896.2527,5849979.3,-246874.11,3505412.8,-3926.2415,-1075.7602,6469.6493
166020,-6178557.6,146781.7,-2892905.2,3230.1978,1098.6914,-6841.2949,-2241952.9,811296.94,-6431590.8,7183.0872,639.99814,-2426.341,5601388.9,-310814.44,3885367.7,-4356.9605,-1054.7841,6190.756
166080,-5970945.4,212322.27,-3296521.9,3687.5755,1085.1729,-6607.5314,-1806330.6,847875.65,-6562804.4,7332.2946,578.84657,-1945.8581,5327540.5,-373353.26,4247745.7,-4767.8597,-1029.0614,5883.9766
166140,-5736385.4,276904.62,-3685212.6,4128.1165,1066.7637,-6343.9576,-1362726.5,880707.77,-6664924.4,7449.0583,515.1575,-1456.9064,5029679.1,-434209.27,4590915.5,-5157.0947,-998.71263,5550.7284
166200,-5475947.9,340237.85,-4057225.1,4549.8344,1043.552,-6051.8015,-913102.38,909649.35,-6737506.5,7532.8902,449.20881,-961.62019,4709157.3,-493109.06,4913334.3,-5522.9254,-963.87899,5192.5459
166260,-5190819.6,402036.99,-4410884.2,4950.8354,1015.6476,-5732.4191,-459445.39,934573.37,-6780235.2,7583.4405,381.2874,-462.15672,4367428.7,-549788.27,5213555.1,-5863.7233,-924.72168,4811.0722
166320,-4882297.9,462024.31,-4744600.3,5329.3263,983.1813,-5387.2869,-3759.4507,955370.28,-6792925.2,7600.4987,311.68812,39.311233,4006041.4,-603992.78,5490232,-6177.9778,-881.42083,4408.0506
166380,-4551784.5,519930.52,-5056875.4,5683.6219,946.30442,-5017.9939,451943.09,971948.42,-6775521.4,7583.9938,240.71264,540.60367,3626630.1,-655479.85,5742126.8,-6464.3017,-834.17464,3985.3161
166440,-4200778.7,575496.03,-5346310.1,6012.1522,905.18756,-4626.2335,905649.82,984234.41,-6728099.8,7533.9946,168.66838,1039.5413,3230909.1,-704019.12,5968114,-6721.4368,-783.19824,3544.7863
166500,-3830870.6,628472,-5611609.7,6313.4678,860.0198,-4213.7943,1355356.6,992173.48,-6650867,7450.7099,95.867363,1533.9536,2820664.1,-749393.64,6167185.1,-6948.2579,-728.72273,3088.4525
166560,-3443733.4,678621.51,-5851589.3,6586.2458,811.00769,-3782.552,1799076.2,995729.67,-6544159,7334.4873,22.625103,2021.6867,2397744.3,-791400.77,6338453.3,-7143.7766,-670.99398,2618.3705
166620,-3041115.8,725720.49,-6065178.9,6829.2942,758.37416,-3334.4598,2234846,994886.03,-6408440.7,7185.813,-50.740574,2500.6117,1964054,-829853.04,6481156.8,-7307.1445,-610.27155,2136.6515
166680,-2624833.9,769558.73,-6251427.9,7041.5556,702.35747,-2871.5396,2660737.1,989644.71,-6244303.7,7005.3105,-123.9107,2968.6327,1521544.2,-864578.92,6594661.8,-7437.6555,-546.82749,1645.4532
166740,-2196763.3,809940.76,-6409508.7,7222.1111,643.21003,-2395.8732,3074861.8,980027.03,-6052464,6793.7391,-196.56635,3423.6948,1072203.8,-895423.57,6678465.4,-7534.7481,-480.94519,1146.9705
166800,-1758830.4,846686.62,-6538720.4,7370.1824,581.19731,-1909.5926,3475382.1,966073.4,-5833759.7,6551.9917,-268.3899,3863.7925,618051.17,-922249.44,6732197.1,-7598.007,-412.91818,643.42658
166860,-1313003.9,879632.67,-6638491,7485.1346,516.59661,-1414.8715,3860517.7,947843.19,-5589147.2,6281.0927,-339.06629,4286.9781,161125.1,-944936.9,6755620.2,-7627.1638,-343.04891,137.06384
166920,-861286.49,908632.21,-6708380.3,7566.4776,449.69596,-913.91616,4228553.2,925414.61,-5319698.2,5982.195,-408.28425,4691.3699,-296523.94,-963384.67,6748633.4,-7622.098,-271.64755,-369.86489
166980,-405705.75,933556.13,-6748080.8,7613.8673,380.79282,-408.95631,4577846.6,898884.38,-5026594.9,5656.5764,-475.73768,5075.1605,-752842.66,-977510.29,6711270.2,-7582.837,-199.03077,-875.10538
167040,51694.48,954293.41,-6757419.8,7627.1066,310.193,97.763546,4906835.9,868367.38,-4711125.5,5305.636,-541.12694,5436.6256,-1205783.9,-987250.49,6643699.5,-7509.556,-125.52046,-1376.4108
167100,508862.94,970751.61,-6736359,7606.1457,238.20934,603.99303,5214046.7,833996.27,-4374679.1,4930.8887,-604.16021,5774.1312,-1653315.3,-992561.39,6546224.3,-7402.5778,-51.442478,-1871.5507
167160,963749.82,982857.23,-6684995.4,7551.0823,165.16055,1107.4847,5498098.8,795920.94,-4018739.7,4533.9608,-664.5548,6086.1431,-2093428.5,-993418.8,6419280.8,-7262.3711,22.87459,-2358.3198
167220,1414315.6,990556.04,-6603560.3,7462.1606,91.369931,1606.0029,5757712.9,754307.92,-3644880.4,4116.5834,-722.03858,6371.2333,-2524147.5,-989818.26,6263436.7,-7089.5496,97.100778,-2834.547
167280,1858539.6,993813.31,-6492418.9,7339.7714,17.164152,2097.3324,5991716.4,709339.74,-3254756.5,3680.5859,-776.35124,6628.089,-2943537.2,-981775.13,6079388.6,-6884.8699,170.90604,-3298.1039
167340,2294429.4,992614,-6352068,7184.4503,-57.128056,2579.2873,6199049.2,661214.14,-2850098.3,3227.8886,-827.24569,6855.5188,-3349712.6,-969324.53,5867959.2,-6649.2293,243.9616,-3746.9145
167400,2720028.5,986962.81,-6183134.9,6996.8763,-131.17718,3049.7197,6378769,610143.28,-2432704.1,2760.4946,-874.48927,7052.46,-3740846.2,-952521.25,5630094.2,-6383.6628,315.9413,-4178.9632
167460,3133425.8,976884.19,-5986374.1,6777.8694,-204.65424,3506.5289,6530056.1,556352.8,-2004431.6,2280.4812,-917.86504,7217.9848,-4115176.9,-931439.54,5366857.9,-6089.3396,386.52303,-4592.3044
167520,3532763.3,962422.28,-5762664.8,6528.3887,-277.23215,3947.6695,6652217.2,500080.85,-1567190.1,1789.9905,-957.17295,7351.3059,-4471017.7,-906172.79,5079429.2,-5767.5592,455.39008,-4985.071
167580,3916244.8,943640.79,-5513006.8,6249.5286,-348.58705,4371.1612,6744689.3,441577.05,-1122931.9,1291.2192,-992.23095,7451.7815,-4806763.3,-876833.22,4769096.5,-5419.7466,522.23259,-5355.483
167640,4282143.6,920622.69,-5238516.6,5942.5156,-418.39972,4775.0965,6807042.7,381101.4,-673643.16,786.40894,-1022.876,7518.9194,-5120897.5,-843551.41,4437252.1,-5047.4471,586.74895,-5701.8566
167700,4628810.6,893469.94,-4940422.9,5608.7038,-486.35692,5157.6503,6838983.1,318923.07,-221335.17,277.83456,-1048.9651,7552.3807,-5412000.3,-806475.72,4085386.1,-4652.3202,648.64724,-6022.6117
167760,4954681.5,862303.09,-4620061,5249.5702,-552.15289,5517.0881,6840353.5,255319.17,231965.22,-232.2064,-1070.3758,7551.9819,-5678754.6,-765771.72,3715080.5,-4236.1329,707.64662,-6316.2808
167820,5258284.4,827260.76,-4278867.4,4866.709,-615.49066,5851.7744,6811135.2,190573.56,684224.83,-741.40543,-1087.0074,7517.6968,-5919952.3,-721621.48,3328001.2,-3800.7523,763.47875,-6581.5161
167880,5538246.1,788499.11,-3918373.7,4461.8253,-676.08354,6160.181,6751447.9,124975.46,1133413.6,-1247.4545,-1098.7811,7449.6569,-6134500.2,-674222.72,2925891.7,-3348.1377,815.8891,-6817.0969
167940,5793299.1,746191.15,-3540199.7,4036.7285,-733.65646,6440.8945,6661549.6,58818.127,1577514.2,-1748.0579,-1105.6406,7348.1513,-6321425,-623788.02,2510564.5,-2880.3316,864.63827,-7021.9362
168000,6022287.3,700525.99,-3146046.1,3593.3243,-787.94734,6692.6245,6541835.3,-7602.4504,2014531.3,-2240.9435,-1107.5524,7213.6253,-6479878.4,-570543.82,2083893.2,-2399.4505,909.50328,-7195.0872
168060,6224171.7,651708.07,-2737687.7,3133.6068,-838.70846,6914.2098,6392835.5,-73988.987,2442500.8,-2723.8743,-1104.5061,7046.6782,-6609141.1,-514729.43,1647804,-1907.6748,950.27869,-7335.7479
168120,6398035.3,599956.22,-2316964.5,2659.6494,-885.70771,7104.6251,6215213.3,-140044.25,2859499.1,-3194.6597,-1096.514,6848.06,-6708626.1,-456595.92,1204266.4,-1407.2387,986.77773,-7443.2665
168180,6543087.6,545502.7,-1885773.8,2173.5949,-928.72979,7262.9873,6009761.9,-205472.45,3263652.4,-3651.1661,-1083.6117,6618.6678,-6777882,-396404.99,755284.89,-900.41894,1018.8333,-7517.1447
168240,6658668.7,488592.15,-1446061.9,1677.6464,-967.57741,7388.5597,5777400.3,-269980.59,3653144.5,-4091.3277,-1065.8571,6359.5404,-6816594.9,-334427.74,302888.8,-389.52369,1046.2988,-7557.0411
168300,6744252.3,429480.48,-999814.29,1174.0555,-1002.0723,7480.7569,5519169.3,-333279.85,4026225.9,-4513.1555,-1043.3306,6071.853,-6824589.9,-270943.46,-150876.64,123.11894,1069.0489,-7562.7724
168360,6799448.3,368433.71,-549047.28,665.11226,-1032.0562,7539.1484,5236226.5,-395086.86,4381221.7,-4914.7477,-1016.1344,5756.9111,-6801832.4,-206238.26,-603960.02,635.17257,1086.9805,-7534.3154
168420,6824005.1,305726.72,-95798.178,153.13353,-1057.3916,7563.4606,4929840.5,-455125.04,4716538.7,-5294.2976,-984.39186,5416.1431,-6748427.7,-140603.8,-1054313.3,1144.3043,1100.0127,-7471.8064
168480,6817810.3,241642.02,357884.01,-359.54862,-1077.9626,7553.579,4601385.7,-513125.82,5030673.1,-5650.1018,-948.24677,5051.0932,-6664620.7,-74335.902,-1499901.5,1648.1966,1108.0874,-7375.5406
168540,6780891.9,176468.39,809948.22,-870.59854,-1093.6755,7509.5487,4252335.1,-568829.86,5322217.2,-5980.5678,-907.86277,4663.4135,-6550794.7,-7733.1676,-1938712,2144.5583,1111.17,-7245.9701
168600,6713417.7,110499.56,1258350.9,-1377.6887,-1104.4593,7431.5741,3884253.9,-621988.21,5589865.1,-6284.2203,-863.42228,4254.8556,-6407469.4,58904.404,-2368763.9,2631.1367,1109.2486,-7083.7015
168660,6615694.6,44032.843,1701065.4,-1878.5111,-1110.2657,7320.0177,3498792.1,-672363.4,5832419.1,-6559.7074,-815.12564,3827.2621,-6235298.1,125276.81,-2788117.3,3105.7279,1102.3349,-6889.4918
168720,6488167.2,-22632.255,2136091.6,-2370.7894,-1111.0697,7175.3981,3097676.9,-719730.5,6048794.3,-6805.8058,-763.19008,3382.5576,-6035064.7,191085.42,-3194882.1,3566.1877,1090.4632,-6664.2442
168780,6331415.5,-89195.422,2561465.2,-2852.2892,-1106.8696,6998.3867,2682705.1,-763878.09,6238023.7,-7021.4255,-707.84869,2922.7401,-5807679.7,256034.36,-3587226.6,4010.4415,1073.6907,-6409.0028
168840,6146151.8,-155356.93,2975266.5,-3320.8296,-1097.6866,6789.8042,2255734.6,-804609.17,6399262.1,-7205.6135,-649.34927,2449.8715,-5554175.8,319831.85,-3963386,4436.4939,1052.0967,-6124.9465
168900,5933217.5,-220819.03,3375629.5,-3774.2932,-1083.565,6550.6151,1818676.4,-841742.06,6531789.6,-7357.5575,-587.95325,1966.0689,-5275702.7,382191.54,-4321670,4842.4376,1025.7825,-5813.3828
168960,5693579.1,-285287.27,3760750.2,-4210.6361,-1064.5714,6281.9231,1373486.1,-875111.1,6635014.9,-7476.5885,-523.93449,1473.4946,-4973521.8,442833.78,-4660470.3,5226.4613,994.87022,-5475.7403
169020,5428322.9,-348471.92,4128894.8,-4627.8974,-1040.7948,5984.9642,922154.65,-904567.44,6708477.5,-7562.1831,-457.57809,974.34774,-4649000,501486.85,-4978268,5586.8578,959.50239,-5113.5615
169080,5138650.5,-410089.18,4478407.7,-5024.2073,-1012.3454,5661.1006,466700.44,-929979.62,6751849.7,-7613.965,-389.17921,470.8545,-4303603.4,557888.19,-5273639.8,5922.0306,919.84112,-4728.4946
169140,4825872.5,-469862.52,4807718.3,-5397.7959,-979.35457,5311.8129,9159.7577,-951234.17,6764938,-7631.7065,-319.04177,-34.741004,-3938890.5,611785.52,-5545264.4,6230.5001,876.06717,-4322.2855
169200,4491402.7,-527523.91,5115348.5,-5746.9999,-941.97353,4938.6926,-448421.87,-968236.08,6747683.8,-7615.3292,-247.47727,-540.18596,-3556504.7,662937.95,-5791927.9,6510.9089,828.37898,-3896.7689
169260,4136751.3,-582814.94,5399918.6,-6070.2696,-900.37284,4543.4343,-903998.69,-980909.25,6700163.7,-7564.9041,-174.80344,-1043.2281,-3158167.3,711117,-6012528.8,6762.027,776.99174,-3453.8605
169320,3763517.7,-635488.02,5660153.6,-6366.1748,-854.74141,4127.8269,-1355533.7,-989196.76,6622589.3,-7480.6515,-101.34303,-1541.6249,-2745669.3,756107.59,-6206083,6982.756,722.13632,-2995.5473
169380,3373383.8,-685307.41,5894888.3,-6633.4101,-805.28554,3693.7455,-1801007.6,-993061.21,6515306.1,-7362.9402,-27.422418,-2033.1529,-2320863.7,797708.9,-6371727.4,7172.1323,664.05819,-2523.8797
169440,2968105.5,-732050.24,6103072.6,-6870.7997,-752.22788,3243.1424,-2238427.6,-992484.82,6378792.3,-7212.2868,46.629685,-2515.6168,-1885657.1,835735.29,-6508723.6,7329.3307,603.01634,-2040.9621
169500,2549505.7,-775507.47,6283775.4,-7077.3011,-695.80643,2778.0385,-2665836.3,-987469.61,6213656.6,-7029.3533,120.4836,-2986.8592,-1442001.4,870017.01,-6616460.8,7453.6666,539.28218,-1548.9443
169560,2119465.4,-815484.77,6436188.8,-7252.0089,-636.27341,2300.5145,-3081320.4,-978037.34,6020635.9,-6814.9458,193.81006,-3444.7691,-991885.28,900400.95,-6694458.6,7544.5981,473.13837,-1050.0128
169620,1679915.9,-851803.35,6559631.3,-7394.1578,-573.89419,1812.7019,-3483019.2,-964229.5,5800592.1,-6570.0109,266.28161,-3887.2917,-537325.73,926751.27,-6742368.3,7601.7281,404.87768,-546.38185
169680,1232830.2,-884300.69,6653550.7,-7503.1245,-508.9461,1316.7741,-3869132.8,-946107.13,5554508.4,-6295.6332,337.57406,-4312.4374,-80359.083,948949.96,-6759975.1,7624.8045,334.80185,-40.284978
169740,780214.27,-912831.26,6717526,-7578.4303,-441.71737,814.93763,-4237930.6,-923750.59,5283485.5,-5993.0306,407.36787,-4718.2909,376967.54,966897.37,-6747198.1,7613.7221,263.22036,466.03406
169800,324098.52,-937267.11,6751269.6,-7619.7421,-372.50586,309.42348,-4587758.8,-897259.23,4988736.1,-5663.5504,475.34962,-5103.0204,832605.12,980512.61,-6704091.5,7568.5221,190.44926,970.32979
169860,-133471.08,-957498.43,6754628.2,-7626.8737,-301.61797,-197.52202,-4917048.4,-866751,4671580.4,-5308.6636,541.21347,-5464.8861,1284511.5,989733.92,-6630843.8,7489.3928,116.80998,1470.3638
169920,-590441.84,-973434.01,6727583.4,-7599.7862,-229.36736,-703.64589,-5224322,-832361.92,4333439.9,-4929.959,604.66261,-5802.2488,1730660.3,994518.95,-6527777.5,7376.6688,42.628026,1963.9137
169980,-1044763.1,-985001.65,6670252.1,-7538.5888,-156.07378,-1206.6973,-5508201.1,-794245.52,3975831.3,-4529.1368,665.41067,-6113.5783,2169049.4,994844.99,-6395347.8,7230.8304,-31.768233,2448.7816
170040,-1494395.3,-992148.5,6582886,-7443.5381,-82.061818,-1704.4366,-5767412.1,-752572.16,3600359.5,-4108.0009,723.18315,-6397.4614,2597710,990709.08,-6234140.6,7052.5024,-106.04887,2922.8033
170100,-1937318.6,-994841.27,6465870.4,-7315.0378,-7.6596177,-2194.6441,-6000792.8,-707528.29,3208710.7,-3668.4511,777.7188,-6652.6088,3014715.1,982128.05,-6044870.8,6842.4522,-179.8837,3383.857
170160,-2371541.8,-993066.45,6319723.2,-7153.6377,66.802395,-2675.1289,-6207297.6,-659315.59,2802644.4,-3212.4745,828.77092,-6877.8626,3418187.9,969138.53,-5828378.6,6601.5881,-252.94366,3829.8723
170220,-2795110.9,-986830.41,6145092.5,-6960.0325,140.99284,-3143.7382,-6386002.5,-608150.08,2383985.6,-2742.1359,876.10867,-7072.2018,3806310.3,951796.84,-5585627.1,6330.9561,-324.90213,4258.8393
170280,-3206118.2,-976159.37,5942754.3,-6735.0593,214.5807,-3598.3662,-6536109.3,-554261.12,1954616.1,-2259.5679,919.51823,-7234.7487,4177330.8,930178.76,-5317697.7,6031.7371,-395.43638,4668.8176
170340,-3602710.2,-961099.36,5713609.2,-6479.6958,287.23676,-4036.9632,-6656949.8,-497890.38,1516466.3,-1766.9608,958.80391,-7364.7728,4529573.1,904379.31,-5025786.1,5705.2425,-464.22896,5057.9452
170400,-3983096.1,-941716.12,5458679,-6195.0569,358.63493,-4457.5448,-6747988.5,-439290.67,1071505.5,-1266.5516,993.78918,-7461.6953,4861443.1,874512.34,-4711196.9,5352.9103,-530.96913,5424.4474
170460,-4345556.4,-918094.76,5179102.4,-5882.3911,428.45373,-4858.2006,-6808825.4,-378724.83,621733.46,-760.61257,1024.3176,-7525.0918,5171436.7,840710.12,-4375338.5,4976.2991,-595.35435,5766.6454
170520,-4688450,-890339.57,4876130.1,-5543.0764,496.3777,-5237.104,-6839197.4,-316464.43,169170.48,-251.44028,1050.2534,-7554.6947,5458146.8,803122.79,-4019717.1,4577.0827,-657.09169,6082.9652
170580,-5010222.5,-858573.5,4551119.7,-5178.6152,562.09889,-5592.5204,-6838979.7,-252788.57,-284151.72,258.65638,1071.4826,-7550.394,5720270.1,761917.72,-3645929.6,4157.0434,-715.89929,6371.9457
170640,-5309413.2,-822937.74,4205530.1,-4790.6286,625.31829,-5922.8161,-6808186.3,-187982.51,-736199.59,767.36767,1087.9129,-7512.2381,5956613.2,717278.86,-3255657.3,3718.0642,-771.50778,6632.2464
170700,-5584662,-783591.12,3840914.8,-4380.85,685.74734,-6226.4671,-6746969.3,-122336.4,-1184947.2,1272.3947,1099.4748,-7440.4321,6166098.5,669405.89,-2850657.9,3262.1212,-823.66171,6862.655
170760,-5834716.1,-740709.41,3458915.2,-3951.1182,743.10931,-6502.0669,-6655618.2,-56143.867,-1628385.6,1771.4607,1106.121,-7335.337,6347769.6,618513.36,-2432758.1,2791.2741,-872.12082,7062.0945
170820,-6058435.8,-694484.62,3061253.5,-3503.3691,797.1408,-6748.3344,-6534558.2,10299.305,-2064532,2262.3225,1107.8273,-7197.4665,6500795.9,564829.77,-2003844.8,2307.6574,-916.66141,7229.6292
170880,-6254800.5,-645124.11,2649724.7,-3039.6274,847.59305,-6964.1209,-6384347.6,76696.565,-2491439.2,2742.781,1104.5922,-7027.4836,6624477,508596.5,-1565856.6,1813.4698,-957.07751,7364.4704
