t,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2,x3,y3,z3,vx3,vy3,vz3
356220,-5293500,-601011.35,4276418,-4828.5547,823.73593,-5861.1857,-2126258.9,-4884811.1,4276418,-3127.6536,-3769.7831,-5861.1857,3167241.1,-4283799.8,4276418,1700.9011,-4593.519,-5861.1857
356280,-5571088.2,-550272.28,3915390.7,-4420.9145,866.93218,-6168.543,-2308994.3,-5099840,3915390.7,-2961.2425,-3395.1582,-6168.543,3262093.9,-4549567.7,3915390.7,1459.672,-4262.0904,-6168.543
356340,-5823611.9,-497057.51,3536747.9,-3993.3844,906.22808,-6448.1478,-2481341.5,-5291924.6,3536747.9,-2781.5088,-3005.2583,-6448.1478,3342270.4,-4794867.1,3536747.9,1211.8757,-3911.4864,-6448.1478
356400,-6049934.9,-441606.46,3142193.2,-3547.888,941.44683,-6698.7422,-2642525,-5460200.6,3142193.2,-2589.2609,-2601.8377,-6698.7422,3407409.9,-5018594.1,3142193.2,958.62714,-3543.2846,-6698.7422
356460,-6249039.1,-384168.61,2733501.7,-3086.4295,972.42997,-6919.1988,-2791819.8,-5603910.9,2733501.7,-2385.3638,-2186.7114,-6919.1988,3457219.3,-5219742.3,2733501.7,701.0657,-3159.1414,-6919.1988
356520,-6420028.7,-325002.38,2312512.1,-2611.0851,999.03813,-7108.5256,-2928554,-5722409.1,2312512.1,-2170.7349,-1761.7469,-7108.5256,3491474.7,-5397406.8,2312512.1,440.35014,-2760.7851,-7108.5256
356580,-6562134.4,-264373.95,1881118.4,-2123.9933,1021.1516,-7265.871,-3052112.6,-5815162,1881118.4,-1946.3398,-1328.8563,-7265.871,3510021.7,-5550788.1,1881118.4,177.65343,-2350.0079,-7265.871
356640,-6674716.8,-202556.09,1441261.4,-1627.3456,1038.6708,-7390.5269,-3161939.7,-5881752.3,1441261.4,-1713.1881,-889.98718,-7390.5269,3512777.1,-5679196.2,1441261.4,-85.842542,-1928.658,-7390.5269
356700,-6757269.4,-139826.92,994920.24,-1123.3764,1051.5171,-7481.9327,-3257541,-5921880.4,994920.24,-1472.3287,-447.11393,-7481.9327,3499728.4,-5782053.5,994920.24,-348.95231,-1498.631,-7481.9327
356760,-6809420.8,-76468.67,544102.86,-614.35305,1059.6325,-7539.6769,-3338486.6,-5935365.8,544102.86,-1224.8452,-2.2291031,-7539.6769,3470934.2,-5858897.1,544102.86,-610.49213,-1061.8616,-7539.6769
356820,-6830936.5,-12766.383,90837.535,-102.56575,1062.9806,-7563.5,-3404412.2,-5922147.7,90837.535,-971.85108,442.66575,-7563.5,3426524.2,-5909381.3,90837.535,-869.28533,-620.31484,-7563.5
356880,-6821719.5,50993.34,-362836.47,409.683,1061.5463,-7553.2945,-3455021.3,-5882285.7,-362836.47,-714.48458,885.56904,-7553.2945,3366698.2,-5933279,-362836.47,-1124.1676,-175.97727,-7553.2945
356940,-6781811.4,114523.64,-814878.06,920.08857,1055.3361,-7509.1066,-3490086.1,-5815959.1,-814878.06,-453.90359,1324.4881,-7509.1066,3291725.3,-5930482.7,-814878.06,-1373.9922,269.15202,-7509.1066
357000,-6711391.7,177538.7,-1263253.5,1426.3546,1044.3779,-7431.1349,-3509448.9,-5723466.3,-1263253.5,-191.28048,1757.4483,-7431.1349,3201942.8,-5901005,-1263253.5,-1617.6351,713.07039,-7431.1349
357060,-6610777.2,239755,-1705945.5,1926.2035,1028.721,-7319.7303,-3513022.5,-5605223.5,-1705945.5,72.203209,2182.5017,-7319.7303,3097754.7,-5844978.5,-1705945.5,-1854.0003,1153.7806,-7319.7303
357120,-6480420.6,300892.64,-2140962.4,2417.3863,1008.4359,-7175.3941,-3500791,-5461762.5,-2140962.4,335.36205,2597.7359,-7175.3941,2979629.6,-5762655.2,-2140962.4,-2082.0242,1589.3,-7175.3941
357180,-6320908.4,360676.55,-2566347,2897.6932,983.61374,-6998.7754,-3472809.2,-5293728.9,-2566347,597.01209,3001.2828,-6998.7754,2848099.1,-5654405.5,-2566347,-2300.6811,2017.669,-6998.7754
357240,-6132958.2,418837.77,-2980185.6,3364.9632,954.3663,-6790.6691,-3429203.2,-5101878.7,-2980185.6,855.97616,3391.3268,-6790.6691,2703754.9,-5520716.5,-2980185.6,-2508.9871,2436.9605,-6790.6691
357300,-5917415.6,475114.62,-3380616.2,3817.0942,920.82513,-6552.0113,-3370169.1,-4887074.9,-3380616.2,1111.0892,3766.1131,-6552.0113,2547246.5,-5362189.6,-3380616.2,-2706.0051,2845.288,-6552.0113
357360,-5675250.4,529253.92,-3765837.3,4252.052,883.14115,-6283.8758,-3295972.5,-4650284,-3765837.3,1361.2033,4123.9556,-6283.8758,2379277.9,-5179538,-3765837.3,-2890.8487,3240.8145,-6283.8758
357420,-5407552,581012.08,-4134115.8,4667.8796,841.48388,-5987.4689,-3206947.2,-4392571.4,-4134115.8,1605.1934,4463.2443,-5987.4689,2200604.8,-4973583.5,-4134115.8,-3062.6862,3621.7604,-5987.4689
357480,-5115524.9,630156.25,-4483794.7,5062.7063,796.04074,-5664.1242,-3103493.8,-4115096.4,-4483794.7,1841.9617,4782.4527,-5664.1242,2012031.1,-4745252.7,-4483794.7,-3220.7447,3986.4119,-5664.1242
357540,-4800482.9,676465.33,-4813300.9,5434.7557,747.0162,-5315.2964,-2986077.6,-3819107.5,-4813300.9,2070.4429,5080.1446,-5315.2964,1814405.3,-4495572.8,-4813300.9,-3364.3129,4333.1284,-5315.2964
357600,-4463843.3,719730.97,-5121152,5782.354,694.6308,-4942.555,-2855227,-3505936.2,-5121152,2289.6091,5354.9809,-4942.555,1608616.4,-4225667.2,-5121152,-3492.7449,4660.3501,-4942.555
357660,-4107120.8,759758.52,-5405962.7,6103.9373,639.12023,-4547.5768,-2711530.6,-3176991.7,-5405962.7,2498.4743,5605.7248,-4547.5768,1395590.2,-3936750.2,-5405962.7,-3605.463,4966.6046,-4547.5768
357720,-3731920.2,796367.88,-5666451.9,6398.0587,580.73425,-4132.1389,-2555634.9,-2833753.7,-5666451.9,2696.0987,5831.2485,-4132.1389,1176285.3,-3630121.6,-5666451.9,-3701.96,5250.5143,-4132.1389
357780,-3339929.5,829394.36,-5901447.5,6663.3951,519.73552,-3698.1104,-2388241.4,-2477766.6,-5901447.5,2881.5934,6030.5372,-3698.1104,951688.18,-3307161,-5901447.5,-3781.8017,5510.8017,-3698.1104
357840,-2932912.4,858689.37,-6109892.4,6898.7526,456.39848,-3247.4439,-2210103,-2110632,-6109892.4,3054.1236,6202.6943,-3247.4439,722809.4,-2969321.4,-6109892.4,-3844.629,5746.2958,-3247.4439
357900,-2512700.1,884121.11,-6290848.6,7103.0724,391.00809,-2782.1671,-2022021.4,-1734001.5,-6290848.6,3212.9133,6346.9452,-2782.1671,490678.69,-2618122.6,-6290848.6,-3890.1592,5955.9371,-2782.1671
357960,-2081183,905575.15,-6443502,7275.4353,323.85854,-2304.3733,-1824842.6,-1349569.7,-6443502,3357.2479,6462.6411,-2304.3733,256340.4,-2255144.9,-6443502,-3918.1874,6138.7825,-2304.3733
358020,-1640302.6,922954.99,-6567166,7415.0657,255.25194,-1816.212,-1619453.8,-959066.2,-6567166,3486.4782,6549.2613,-1816.212,20848.821,-1882021.2,-6567166,-3928.5875,6294.0093,-1816.212
358080,-1192042.4,936182.42,-6661284,7521.3355,185.49696,-1319.8794,-1406779,-564247.79,-6661284,3600.0227,6606.4161,-1319.8794,-214736.56,-1500430.2,-6661284,-3921.3128,6420.9192,-1319.8794
358140,-738419.18,945197.93,-6725432.7,7593.7666,114.90742,-817.60876,-1187775,-166890.81,-6725432.7,3697.3706,6633.8485,-817.60876,-449355.83,-1112088.7,-6725432.7,-3896.396,6518.9411,-817.60876
358200,-281473.8,949960.96,-6759323.5,7632.0331,43.800903,-311.65962,-963427.23,231217.02,-6759323.5,3778.0838,6631.435,-311.65962,-681953.43,-718743.94,-6759323.5,-3853.9492,6587.6341,-311.65962
358260,176737.95,950450.09,-6762803.8,7635.9628,-27.502672,195.69168,-734744.95,628284.6,-6762803.8,3841.7994,6599.1864,195.69168,-911482.9,-322165.5,-6762803.8,-3794.1634,6626.6891,195.69168
358320,634154.54,946663.12,-6735858.1,7605.538,-98.682513,702.16256,-502757.04,1022525.5,-6735858.1,3888.2306,6537.2479,702.16256,-1136911.6,75862.384,-6735858.1,-3717.3074,6635.9304,702.16256
358380,1088718.1,938617.07,-6678607.5,7540.8957,-169.41838,1205.4744,-268507.2,1412166,-6678607.5,3917.1685,6445.8981,1205.4744,-1357225.3,473548.96,-6678607.5,-3623.7272,6615.3164,1205.4744
358440,1538383.4,926348.16,-6591309.7,7442.3266,-239.39202,1703.3628,-33049.344,1795453.2,-6591309.7,3928.4829,6325.5479,1703.3628,-1571432.7,869105.02,-6591309.7,-3513.8438,6564.94,1703.3628
358500,1981127.5,909911.58,-6474357.3,7310.2743,-308.28864,2193.5876,202557.2,2170662.5,-6474357.3,3922.1229,6176.7389,2193.5876,-1778570.3,1260750.9,-6474357.3,-3388.1514,6485.0276,2193.5876
358560,2414958.4,889381.27,-6328276.5,7145.3328,-375.79825,2673.9435,437252.44,2536106,-6328276.5,3898.1172,6000.1406,2673.9435,-1977706,1646724.7,-6328276.5,-3247.2156,6375.9389,2673.9435
358620,2837924.4,864849.61,-6153724.7,6948.2442,-441.61713,3142.2692,669980.47,2890139.4,-6153724.7,3856.5738,5796.5475,3142.2692,-2167943.9,2025289.8,-6153724.7,-3091.6705,6238.1646,3142.2692
358680,3248122.4,836426.96,-5951487,6719.8953,-505.44916,3596.4577,899694.22,3231170,-5951487,3797.6795,5566.8754,3596.4577,-2348428.2,2394743.1,-5951487,-2922.2158,6072.3246,3596.4577
358740,3643707.1,804241.19,-5722473.4,6461.3133,-567.00717,4034.4656,1125360.2,3557663.5,-5722473.4,3721.6992,5312.1579,4034.4656,-2518346.8,2753422.3,-5722473.4,-2739.614,5879.165,4034.4656
358800,4022898.5,768437.12,-5467714.2,6173.6616,-626.01418,4454.3224,1345963.2,3868150.9,-5467714.2,3628.975,5033.5407,4454.3224,-2676935.3,3099713.8,-5467714.2,-2544.6866,5659.5549,4454.3224
358860,4383990.9,729175.83,-5188355.6,5858.2344,-682.20474,4854.139,1560510.6,4161235.4,-5188355.6,3519.9239,4732.2775,4854.139,-2823480.2,3432059.5,-5188355.6,-2338.3106,5414.4822,4854.139
358920,4725359.5,686633.95,-4885654.4,5516.4509,-735.32604,5232.1166,1768037.3,4435598.3,-4885654.4,3395.0365,4409.7236,5232.1166,-2957322.2,3748964.4,-4885654.4,-2121.4144,5145.0496,5232.1166
358980,5045468.5,641002.88,-4560972.5,5149.8486,-785.13908,5586.5548,1967609.5,4690005.4,-4560972.5,3254.8747,4067.3302,5586.5548,-3077859,4049002.5,-4560972.5,-1894.9739,4852.4693,5586.5548
359040,5342877.9,592487.92,-4215770.6,4760.077,-831.41975,5915.8589,2158329.3,4923311.9,-4215770.6,3100.0691,3706.6378,5915.8589,-3184548.5,4330824,-4215770.6,-1660.0079,4538.0575,5915.8589
359100,5616249.4,541307.33,-3851601.8,4348.8897,-873.95984,6218.5474,2339338.8,5134468.3,-3851601.8,2931.3163,3329.269,6218.5474,-3276910.6,4593161,-3851601.8,-1417.5734,4203.2289,6218.5474
359160,5864353.2,487691.39,-3470104.5,3918.1366,-912.56796,6493.2584,2509823.5,5322524.6,-3470104.5,2749.3753,2936.9218,6493.2584,-3354529.8,4834833.2,-3470104.5,-1168.7613,3849.4898,6493.2584
359220,6086073.2,431881.3,-3072995.1,3469.7556,-947.0704,6738.756,2669016.4,5486634.6,-3072995.1,2555.0648,2531.3613,6738.756,-3417056.8,5054753.3,-3072995.1,-914.69078,3478.4317,6738.756
359280,6280411.7,374128.17,-2662060.3,3005.7641,-977.31194,6953.9358,2816201.3,5626060.1,-2662060.3,2349.259,2114.4121,6953.9358,-3464210.3,5251932,-2662060.3,-656.50509,3091.724,6953.9358
359340,6446494.4,314691.82,-2239148.7,2528.2496,-1003.1565,7137.8295,2950716.1,5740173.8,-2239148.7,2132.8838,1687.9501,7137.8295,-3495778.3,5425482,-2239148.7,-395.36576,2691.1066,7137.8295
359400,6583574.1,253839.67,-1806163.1,2039.3604,-1024.4879,7289.6099,3071955.4,5828462.2,-1806163.1,1906.9127,1253.8939,7289.6099,-3511618.6,5574622.6,-1806163.1,-132.44766,2278.3818,7289.6099
359460,6691034.1,191845.48,-1365051.5,1541.296,-1041.21,7408.5942,3179374,5890528.2,-1365051.5,1672.3623,814.19648,7408.5942,-3511660.1,5698682.7,-1365051.5,131.06632,1855.4065,7408.5942
359520,6768390.9,128988.17,-917798.51,1036.2973,-1053.2477,7494.2469,3272488.4,5926092.5,-917798.51,1430.2879,370.83592,7494.2469,-3495902.5,5797104.4,-917798.51,393.99063,1424.0836,7494.2469
359580,6815296.5,65550.538,-466416.31,526.63624,-1060.5468,7546.1827,3350879.8,5934995.2,-466416.31,1181.7786,-74.193047,7546.1827,-3464416.7,5869444.6,-466416.31,655.14237,986.35377,7546.1827
359640,6831539.8,1817.9929,-12935.692,14.605844,-1063.0745,7564.1681,3414195.5,5917196,-12935.692,927.95244,-518.88821,7564.1681,-3417344.4,5915378.1,-12935.692,913.34659,544.18628,7564.1681
359700,6817047.9,-61922.731,440603.13,-497.49026,-1060.8194,7548.1219,3462150.6,5872775.3,440603.13,669.95138,-961.24889,7548.1219,-3354897.3,5934698,440603.13,1167.4416,99.570472,7548.1219
359760,6771885.8,-125384.86,892159.65,-1007.3481,-1053.7916,7498.1166,3494529.4,5801932.7,892159.65,408.93619,-1399.2849,7498.1166,-3277356.4,5927317.6,892159.65,1416.2843,-345.49331,7498.1166
359820,6696256.8,-188282.88,1339702.3,-1512.6739,-1042.0227,7414.3769,3511186.1,5704987,1339702.3,146.08118,-1831.0254,7414.3769,-3185070.6,5893269.9,1339702.3,1658.7551,-789.0027,7414.3769
359880,6590501,-250333.81,1781217.6,-2011.1942,-1025.5658,7297.2798,3512046,5582374.4,1781217.6,-117.43105,-2254.5281,7297.2798,-3078455.1,5832708.2,1781217.6,1893.7631,-1228.9623,7297.2798
359940,6455094.5,-311258.48,2214719.2,-2500.666,-1004.4948,7147.3519,3497105,5434646.5,2214719.2,-380.41496,-2667.8876,7147.3519,-2957989.5,5745905,2214719.2,2120.251,-1663.3928,7147.3519
360000,6290646.2,-370782.79,2638256.6,-2978.8872,-978.90456,6965.2679,3466430.4,5262468,2638256.6,-641.68737,-3069.2442,6965.2679,-2824215.8,5633250.8,2638256.6,2337.1998,-2090.3397,6965.2679
360060,6097896.1,-428638.93,3049924.5,-3443.7063,-948.91019,6751.8468,3420160.2,5066613.4,3049924.5,-900.0728,-3456.7922,6751.8468,-2677735.8,5495252.4,3049924.5,2543.6335,-2507.882,6751.8468
360120,5877711.3,-484566.62,3447870.6,-3893.032,-914.64664,6508.049,3358502.7,4847964,3447870.6,-1154.4088,-3828.7879,6508.049,-2519208.7,5332530.6,3447870.6,2738.6232,-2914.1413,6508.049
360180,5631082.6,-538314.22,3830304.7,-4324.8429,-876.26807,6234.9713,3281735.1,4607503.5,3830304.7,-1403.551,-4183.5578,6234.9713,-2349347.5,5145817.7,3830304.7,2921.2919,-3307.2898,6234.9713
360240,5359119.4,-589639.93,4195506.1,-4737.1962,-833.94714,5933.8423,3190202.9,4346313.6,4195506.1,-1646.3787,-4519.5058,5933.8423,-2168916.5,4935953.5,4195506.1,3090.8175,-3685.5586,5933.8423
360300,5063045.4,-638312.83,4541831.8,-5128.2366,-787.87426,5606.0166,3084317.8,4065569.5,4541831.8,-1881.7992,-4835.1203,5606.0166,-1978727.6,4703882.3,4541831.8,3246.4374,-4047.2461,5606.0166
360360,4744192.5,-684113.93,4867723.6,-5496.205,-738.2567,5252.9694,2964556.3,3766534.3,4867723.6,-2108.7534,-5128.9815,5252.9694,-1779636.2,4450648.2,4867723.6,3387.4515,-4390.7248,5252.9694
360420,4403995.4,-726837.19,5171715.3,-5839.4457,-685.3177,4876.2888,2831457.2,3450553.3,5171715.3,-2326.2203,-5399.7672,4876.2888,-1572538.2,4177390.5,5171715.3,3513.2254,-4714.4495,4876.2888
360480,4043984.5,-766290.38,5452439.4,-6156.4146,-629.29543,4477.6697,2685619.2,3119048.2,5452439.4,-2533.2215,-5646.2592,4477.6697,-1358365.3,3885338.5,5452439.4,3623.1931,-5016.9637,4477.6697
360540,3665779.7,-802296.01,5708632.7,-6445.6856,-570.44194,4058.9053,2527698.6,2773510.3,5708632.7,-2728.8256,-5867.3484,4058.9053,-1138081.1,3575806.3,5708632.7,3716.86,-5296.9065,4058.9053
360600,3271082.4,-834692.08,5939142.8,-6705.9572,-509.02202,3621.8799,2358405.7,2415494.4,5939142.8,-2912.1526,-6062.0403,3621.8799,-912676.63,3250186.5,5939142.8,3793.8046,-5553.0183,3621.8799
360660,2861668.3,-863332.84,6142932.4,-6936.0585,-445.31199,3168.5594,2178502.3,2046611,6142932.4,-3082.3778,-6229.4589,3168.5594,-683165.98,2909943.9,6142932.4,3853.6807,-5784.1469,3168.5594
360720,2439379.5,-888089.44,6319084.7,-7134.9542,-379.59848,2700.9836,1988797.8,1668519.9,6319084.7,-3238.7352,-6368.8509,2700.9836,-450581.75,2556609.4,6319084.7,3896.219,-5989.2524,2700.9836
360780,2006115.9,-908850.5,6466807.3,-7301.7496,-312.17715,2221.2559,1790145.6,1282922.1,6466807.3,-3380.5214,-6479.5892,2221.2559,-215970.33,2191772.6,6466807.3,3921.2281,-6167.4121,2221.2559
360840,1563826.7,-925522.61,6585435.5,-7435.6941,-243.35133,1731.5347,1583439.4,891552.35,6585435.5,-3507.0986,-6561.1757,1731.5347,19612.739,1817075,6585435.5,3928.5955,-6317.8243,1731.5347
360900,1114501.8,-938030.76,6674435.7,-7536.1852,-173.43065,1234.0232,1369609.4,496171.48,6674435.7,-3617.8973,-6613.2432,1234.0232,255107.57,1434202.2,6674435.7,3918.288,-6439.8125,1234.0232
360960,660162.69,-946318.68,6733407.3,-7602.7708,-102.72971,730.95988,1149617.4,98558.32,6733407.3,-3712.4188,-6635.5575,730.95988,489454.67,1044877,6733407.3,3890.3519,-6532.8278,730.95988
361020,202853.5,-950349.08,6762085.1,-7635.1512,-31.566585,224.60792,924453.19,-299498.26,6762085.1,-3790.2381,-6628.0182,224.60792,721599.7,650850.82,6762085.1,3844.9131,-6596.4516,224.60792
361080,-255368.34,-950103.83,6760340,-7633.1808,39.738561,-282.75456,695129.88,-696207.38,6760340,-3851.005,-6590.6592,-282.75456,950498.22,253896.45,6760340,3782.1758,-6630.3978,-282.75456
361140,-712441.26,-945584.03,6728180,-7596.8686,110.86492,-788.84491,462679.16,-1089784.2,6728180,-3894.4461,-6523.6487,-788.84491,1175120.4,-144200.22,6728180,3702.4224,-6634.5136,-788.84491
361200,-1166308.9,-936810.01,6665749.6,-7526.3777,181.4925,-1291.3862,228146.83,-1478458.1,6665749.6,-3920.366,-6427.288,-1291.3862,1394455.7,-541648.12,6665749.6,3606.0117,-6608.7805,-1291.3862
361260,-1614929.3,-923821.26,6573329.8,-7422.0254,251.30353,-1788.1175,-7411.9467,-1860480.4,6573329.8,-3928.648,-6302.0108,-1788.1175,1607517.3,-936659.13,6573329.8,3493.3775,-6553.3143,-1788.1175
361320,-2056284,-906676.21,6451336.4,-7284.2812,319.98395,-2276.8041,-242937.37,-2234132.3,6451336.4,-3919.2548,-6148.3806,-2276.8041,1813346.6,-1327456.1,6451336.4,3365.0264,-6468.3645,-2276.8041
361380,-2488387.5,-885451.98,6300318.2,-7113.7648,387.22474,-2755.2472,-477369.82,-2597732.7,6300318.2,-3892.2288,-5967.0886,-2755.2472,2011017.6,-1712280.8,6300318.2,3221.5359,-6354.3134,-2755.2472
361440,-2909295.6,-860244.09,6120954.7,-6911.2433,452.7234,-3221.2943,-709654.56,-2949645.9,6120954.7,-3847.6916,-5758.9505,-3221.2943,2199641,-2089401.8,6120954.7,3063.5517,-6211.6739,-3221.2943
361500,-3317114.7,-831165.92,5914052.8,-6677.6278,516.18524,-3672.8488,-938746.54,-3288288.5,5914052.8,-3785.8435,-5524.9027,-3672.8488,2378368.1,-2457122.6,5914052.8,2891.7844,-6041.088,-3672.8488
361560,-3710010,-798348.31,5680543.4,-6413.9696,577.32474,-4107.879,-1163615.1,-3612137,5680543.4,-3706.9627,-5265.9982,-4107.879,2546394.9,-2813788.7,5680543.4,2707.0069,-5843.323,-4107.879
361620,-4086213.8,-761938.91,5421477,-6121.4546,635.86684,-4524.4277,-1383248.5,-3919734.4,5421477,-3611.4042,-4983.4018,-4524.4277,2702965.4,-3157795.5,5421477,2510.0505,-5619.2686,-4524.4277
361680,-4444033.6,-722101.51,5138019.2,-5801.3991,691.54816,-4920.6208,-1596658.6,-4209696.8,5138019.2,-3499.5978,-4678.3849,-4920.6208,2847375.1,-3487595.3,5138019.2,2301.8013,-5369.933,-4920.6208
361740,-4781859.6,-679015.36,4831445.4,-5455.2428,744.11818,-5294.6759,-1802885.2,-4480719.6,4831445.4,-3372.0466,-4352.3198,-5294.6759,2978974.4,-3801704.2,4831445.4,2083.1962,-5096.4379,-5294.6759
361800,-5098171.8,-632874.3,4503134.6,-5084.5432,793.34038,-5644.9101,-2001000.7,-4731583.5,4503134.6,-3229.3245,-4006.6734,-5644.9101,3097171.1,-4098709.2,4503134.6,1855.2187,-4800.0138,-5644.9101
361860,-5391547.2,-583885.91,4154564.1,-4690.9681,838.99332,-5969.7477,-2190113.6,-4961159.8,4154564.1,-3072.0736,-3643.0009,-5969.7477,3201433.6,-4377273.9,4154564.1,1618.8945,-4481.9942,-5969.7477
361920,-5660665.8,-532270.6,3787302.1,-4276.2882,880.8716,-6267.7271,-2369373.1,-5168415.7,3787302.1,-2901.0013,-3262.9384,-6267.7271,3291292.8,-4636145.1,3787302.1,1375.2869,-4143.81,-6267.7271
361980,-5904316.9,-478260.59,3403000.9,-3842.3691,918.78682,-6537.5079,-2537972.7,-5352418.8,3403000.9,-2716.8773,-2868.1959,-6537.5079,3366344.3,-4874158.2,3403000.9,1125.4918,-3786.9827,-6537.5079
362040,-6121404.3,-422098.87,3003389.5,-3391.1631,952.56838,-6777.8762,-2695153.8,-5512341.1,3003389.5,-2520.53,-2460.5492,-6777.8762,3426250.5,-5090242.2,3003389.5,870.63313,-3413.1176,-6777.8762
362100,-6310951.3,-364038.11,2590265.8,-2924.7001,982.0643,-6987.7506,-2840209.4,-5647463.2,2590265.8,-2312.8427,-2041.8324,-6987.7506,3470741.9,-5283425.1,2590265.8,611.85742,-3023.8967,-6987.7506
362160,-6472105.1,-304339.54,2165488.3,-2445.0788,1007.1419,-7166.1869,-2972486.8,-5757177.2,2165488.3,-2094.7499,-1613.9294,-7166.1869,3499618.3,-5452837.7,2165488.3,350.32894,-2621.0713,-7166.1869
362220,-6604140.7,-243271.73,1730968.3,-1954.457,1027.6883,-7312.3822,-3091390.9,-5840989.5,1730968.3,-1867.2327,-1178.7653,-7312.3822,3512749.9,-5597717.8,1730968.3,87.224323,-2206.4536,-7312.3822
362280,-6706464.1,-181109.43,1288660.5,-1455.042,1043.6111,-7425.6789,-3196386.7,-5898523,1288660.5,-1631.3148,-738.29781,-7425.6789,3510077.4,-5717413.6,1288660.5,-176.27272,-1781.9089,-7425.6789
362340,-6778614.8,-118132.31,840555.06,-949.08079,1054.8387,-7505.5673,-3287001.8,-5929518.8,840555.06,-1388.0575,-294.50873,-7505.5673,3491613,-5811386.5,840555.06,-438.97671,-1349.3474,-7505.5673
362400,-6820268.4,-54623.713,388667.91,-438.84959,1061.3205,-7551.6878,-3362828.7,-5933837.5,388667.91,-1138.5553,150.60536,-7551.6878,3457439.7,-5879213.8,388667.91,-699.70573,-910.71515,-7551.6878
362460,-6831237.3,9130.6383,-64967.867,73.355997,1063.0274,-7563.8331,-3423526,-5911459.7,-64967.867,-883.93075,595.04186,-7563.8331,3407711.3,-5920590.4,-64967.867,-957.28674,-467.98555,-7563.8331
362520,-6811472.3,72843.91,-518311.35,585.23156,1059.9517,-7541.9484,-3468820.8,-5862486.1,-518311.35,-625.32934,1036.8013,-7541.9484,3342651.5,-5935330,-518311.35,-1210.5609,-23.150466,-7541.9484
362580,-6761062.2,136229.46,-969322.94,1094.4741,1052.1073,-7486.1322,-3498509.3,-5787136.9,-969322.94,-363.91456,1473.896,-7486.1322,3262552.9,-5923366.3,-969322.94,-1458.3887,421.78877,-7486.1322
362640,-6680233.9,199002.1,-1415973.5,1598.7926,1039.5294,-7396.6357,-3512457.8,-5685751.2,-1415973.5,-100.86251,1904.3597,-7396.6357,3167776.1,-5884753.3,-1415973.5,-1699.6552,864.83037,-7396.6357
362700,-6569350.9,260879.43,-1856253.6,2095.9181,1022.2746,-7273.8615,-3510603.7,-5558785.1,-1856253.6,162.64332,2326.2556,-7273.8615,3058747.3,-5819664.5,-1856253.6,-1933.2748,1303.9811,-7273.8615
362760,-6428912.3,321583.05,-2288182.3,2583.614,1000.4205,-7118.3619,-3492955.2,-5406809.9,-2288182.3,425.41742,2737.6856,-7118.3619,2935957.1,-5728392.9,-2288182.3,-2158.1966,1737.2651,-7118.3619
362820,-6259549.8,380839.86,-2709816.4,3059.6861,974.06556,-6930.8366,-3459591.9,-5230509.2,-2709816.4,686.27755,3136.7987,-6930.8366,2799957.9,-5611349.1,-2709816.4,-2373.4086,2162.7331,-6930.8366
362880,-6062025.3,438383.26,-3119258.9,3521.9926,943.32825,-6712.1292,-3410663.7,-5030676.3,-3119258.9,944.05009,3521.7992,-6712.1292,2651361.6,-5469059.6,-3119258.9,-2577.9425,2578.471,-6712.1292
